new_order,old_order,line-type,p1_x,p1_y,p2_x,p2_y,rx,ry,bezier p3_x,bezier p3_y,bezier p4_x,bezier p4_y,filled,work,travle_type
0,0,0,100,90,1190,550,0,0,0,0,0,0,0,0,pre-pattern 
11,15,1,1190,550,1191,550,0.75,0.75,0,0,0,0,1,1,drawn_seg 
11,11,0,1191,550,1191,550,0,0,0,0,0,0,0,0,post-pattern 
11,11,0,1191,550,90,348.5,0,0,0,0,0,0,0,0,travel 
12,12,0,90,348.5,100,348.5,0,0,0,0,0,0,0,0,pre-pattern 
12,4,0,100,348.5,265,348.5,0,0,0,0,0,0,0,1,drawn_seg 
12,12,0,265,348.5,275,348.5,0,0,0,0,0,0,0,0,post-pattern 
12,12,4,275,348.5,265,338.5,0,0,280,348.5,265,333.5,0,0,travel 
13,13,0,265,338.5,265,348.5,0,0,0,0,0,0,0,0,pre-pattern 
13,5,0,265,348.5,265,751.5,0,0,0,0,0,0,0,1,drawn_seg 
13,13,0,265,751.5,265,761.5,0,0,0,0,0,0,0,0,post-pattern 
13,13,4,265,761.5,275,751.5,0,0,265,766.5,280,751.5,0,0,travel 
14,14,0,275,751.5,265,751.5,0,0,0,0,0,0,0,0,pre-pattern 
14,6,0,265,751.5,100,751.5,0,0,0,0,0,0,0,1,drawn_seg 
14,14,0,100,751.5,90,751.5,0,0,0,0,0,0,0,0,post-pattern 
14,14,4,90,751.5,100,761.5,0,0,85,751.5,100,766.5,0,0,travel 
15,15,0,100,761.5,100,751.5,0,0,0,0,0,0,0,0,pre-pattern 
15,7,0,100,751.5,100,348.5,0,0,0,0,0,0,0,1,drawn_seg 
16,16,0,100,348.5,100,338.5,0,0,0,0,0,0,0,0,post-pattern 
15,15,4,100,338.5,70,503.5,0,0,100,333.5,70,498.5,0,0,travel 
16,16,0,70,503.5,70,513.5,0,0,0,0,0,0,0,0,pre-pattern 
16,21,0,70,513.5,70,586.5,0,0,0,0,0,0,0,1,drawn_seg 
17,17,0,70,586.5,70,596.5,0,0,0,0,0,0,0,0,post-pattern 
16,16,4,70,596.5,60,586.5,0,0,70,601.5,55,586.5,0,0,travel 
17,17,0,60,586.5,70,586.5,0,0,0,0,0,0,0,0,pre-pattern 
17,22,0,70,586.5,100,586.5,0,0,0,0,0,0,0,1,drawn_seg 
18,18,0,100,586.5,110,586.5,0,0,0,0,0,0,0,0,post-pattern 
17,17,4,110,586.5,110,513.5,0,0,115,586.5,115,513.5,0,0,travel 
18,18,0,110,513.5,100,513.5,0,0,0,0,0,0,0,0,pre-pattern 
18,20,0,100,513.5,70,513.5,0,0,0,0,0,0,0,1,drawn_seg 
19,19,0,70,513.5,60,513.5,0,0,0,0,0,0,0,0,post-pattern 
18,18,4,60,513.5,700,90,0,0,55,513.5,700,85,0,0,travel 
19,19,0,700,90,700,100,0,0,0,0,0,0,0,0,pre-pattern 
19,11,0,700,100,700,1000,0,0,0,0,0,0,0,1,drawn_seg 
20,20,0,700,1000,700,1010,0,0,0,0,0,0,0,0,post-pattern 
19,19,4,700,1010,1235,641.5,0,0,700,1015,1230,641.5,0,0,travel 
20,20,0,1235,641.5,1245,641.5,0,0,0,0,0,0,0,0,pre-pattern 
20,10,0,1245,641.5,1300,641.5,0,0,0,0,0,0,0,1,drawn_seg 
20,20,0,1300,641.5,1310,641.5,0,0,0,0,0,0,0,0,post-pattern 
20,20,4,1310,641.5,1310,458.5,0,0,1315,641.5,1315,458.5,0,0,travel 
21,21,0,1310,458.5,1300,458.5,0,0,0,0,0,0,0,0,pre-pattern 
21,8,0,1300,458.5,1245.5,458.5,0,0,0,0,0,0,0,1,drawn_seg 
21,21,0,1245.5,458.5,1235.5,458.5,0,0,0,0,0,0,0,0,post-pattern 
21,21,4,1235.5,458.5,1245.53,448.5,0,0,1230.5,458.5,1245.54,443.5,0,0,travel 
22,22,0,1245.53,448.5,1245.5,458.5,0,0,0,0,0,0,0,0,pre-pattern 
22,9,0,1245.5,458.5,1245,641.5,0,0,0,0,0,0,0,1,drawn_seg 
23,23,0,1245,641.5,1244.97,651.5,0,0,0,0,0,0,0,0,post-pattern 
