new_order,old_order,line-type,p1_x,p1_y,p2_x,p2_y,rx,ry,bezier p3_x,bezier p3_y,bezier p4_x,bezier p4_y,filled,work,travle_type
20,10,0,1245,641.5,1300,641.5,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
20,20,0,1300,641.5,1312,641.5,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
20,20,4,1312,641.5,1312,458.5,#NAME?,#NAME?,1317,641.5,1317,458.5,#NAME?,0,travel 
21,21,0,1312,458.5,1300,458.5,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
21,8,0,1300,458.5,1245.5,458.5,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
21,21,0,1245.5,458.5,1233.5,458.5,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
21,21,4,1233.5,458.5,1245.53,446.5,#NAME?,#NAME?,1228.5,458.5,1245.55,441.5,#NAME?,0,travel 
22,22,0,1245.53,446.5,1245.5,458.5,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
22,9,0,1245.5,458.5,1245,641.5,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
23,23,0,1245,641.5,1244.97,653.5,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
